,image_files,exercise_label,numeric_labels,partition
9453,barbell biceps curl_100021.jpg,barbell biceps curl,7.0,train
9452,barbell biceps curl_100031.jpg,barbell biceps curl,7.0,train
9451,barbell biceps curl_100041.jpg,barbell biceps curl,7.0,train
9450,barbell biceps curl_100051.jpg,barbell biceps curl,7.0,test
9449,barbell biceps curl_100061.jpg,barbell biceps curl,7.0,train
9448,barbell biceps curl_100071.jpg,barbell biceps curl,7.0,train
9447,barbell biceps curl_100081.jpg,barbell biceps curl,7.0,validation
9446,barbell biceps curl_100091.jpg,barbell biceps curl,7.0,test
9445,barbell biceps curl_100101.jpg,barbell biceps curl,7.0,validation
9444,barbell biceps curl_1100001.jpg,barbell biceps curl,7.0,validation
9443,barbell biceps curl_1100011.jpg,barbell biceps curl,7.0,test
9442,barbell biceps curl_1100021.jpg,barbell biceps curl,7.0,train
9441,barbell biceps curl_1100031.jpg,barbell biceps curl,7.0,train
9440,barbell biceps curl_1100041.jpg,barbell biceps curl,7.0,validation
9439,barbell biceps curl_1100051.jpg,barbell biceps curl,7.0,validation
9438,barbell biceps curl_1100061.jpg,barbell biceps curl,7.0,train
9437,barbell biceps curl_1200001.jpg,barbell biceps curl,7.0,train
9436,barbell biceps curl_1200011.jpg,barbell biceps curl,7.0,test
9435,barbell biceps curl_1200021.jpg,barbell biceps curl,7.0,validation
9434,barbell biceps curl_1200031.jpg,barbell biceps curl,7.0,train
9433,barbell biceps curl_1200041.jpg,barbell biceps curl,7.0,test
9432,barbell biceps curl_1200051.jpg,barbell biceps curl,7.0,train
9431,barbell biceps curl_1200061.jpg,barbell biceps curl,7.0,train
9430,barbell biceps curl_1200071.jpg,barbell biceps curl,7.0,test
9429,barbell biceps curl_1200081.jpg,barbell biceps curl,7.0,test
9428,barbell biceps curl_1200091.jpg,barbell biceps curl,7.0,validation
9427,barbell biceps curl_1200101.jpg,barbell biceps curl,7.0,train
9426,barbell biceps curl_1200111.jpg,barbell biceps curl,7.0,validation
9425,barbell biceps curl_1300001.jpg,barbell biceps curl,7.0,test
9424,barbell biceps curl_1300011.jpg,barbell biceps curl,7.0,train
9423,barbell biceps curl_1300021.jpg,barbell biceps curl,7.0,validation
9422,barbell biceps curl_1300031.jpg,barbell biceps curl,7.0,validation
9421,barbell biceps curl_1300041.jpg,barbell biceps curl,7.0,train
9420,barbell biceps curl_1300051.jpg,barbell biceps curl,7.0,train
9419,barbell biceps curl_1300061.jpg,barbell biceps curl,7.0,validation
9418,barbell biceps curl_1300071.jpg,barbell biceps curl,7.0,train
9417,barbell biceps curl_1300081.jpg,barbell biceps curl,7.0,train
9416,barbell biceps curl_1300091.jpg,barbell biceps curl,7.0,train
9415,barbell biceps curl_1300101.jpg,barbell biceps curl,7.0,validation
9414,barbell biceps curl_1300111.jpg,barbell biceps curl,7.0,test
9413,barbell biceps curl_1400001.jpg,barbell biceps curl,7.0,validation
9412,barbell biceps curl_1400011.jpg,barbell biceps curl,7.0,test
9411,barbell biceps curl_1400021.jpg,barbell biceps curl,7.0,train
9410,barbell biceps curl_1400031.jpg,barbell biceps curl,7.0,train
9409,barbell biceps curl_1400041.jpg,barbell biceps curl,7.0,train
9408,barbell biceps curl_1400051.jpg,barbell biceps curl,7.0,train
9407,barbell biceps curl_1500001.jpg,barbell biceps curl,7.0,train
9406,barbell biceps curl_1500011.jpg,barbell biceps curl,7.0,train
9405,barbell biceps curl_1500021.jpg,barbell biceps curl,7.0,validation
9404,barbell biceps curl_1500031.jpg,barbell biceps curl,7.0,train
9403,barbell biceps curl_1500041.jpg,barbell biceps curl,7.0,train
9402,barbell biceps curl_1600001.jpg,barbell biceps curl,7.0,train
9401,barbell biceps curl_1600011.jpg,barbell biceps curl,7.0,train
9400,barbell biceps curl_1600021.jpg,barbell biceps curl,7.0,train
9399,barbell biceps curl_1600031.jpg,barbell biceps curl,7.0,train
9398,barbell biceps curl_1600041.jpg,barbell biceps curl,7.0,train
9397,barbell biceps curl_1600051.jpg,barbell biceps curl,7.0,train
9396,barbell biceps curl_1700001.jpg,barbell biceps curl,7.0,train
9395,barbell biceps curl_1700011.jpg,barbell biceps curl,7.0,test
9394,barbell biceps curl_1700021.jpg,barbell biceps curl,7.0,train
9393,barbell biceps curl_1700031.jpg,barbell biceps curl,7.0,train
9392,barbell biceps curl_1700041.jpg,barbell biceps curl,7.0,train
9391,barbell biceps curl_1700051.jpg,barbell biceps curl,7.0,test
9390,barbell biceps curl_1800001.jpg,barbell biceps curl,7.0,train
9389,barbell biceps curl_1800011.jpg,barbell biceps curl,7.0,train
9388,barbell biceps curl_1800021.jpg,barbell biceps curl,7.0,train
9387,barbell biceps curl_1800031.jpg,barbell biceps curl,7.0,test
9386,barbell biceps curl_1800041.jpg,barbell biceps curl,7.0,validation
9385,barbell biceps curl_1800051.jpg,barbell biceps curl,7.0,train
9384,barbell biceps curl_1900001.jpg,barbell biceps curl,7.0,train
9383,barbell biceps curl_1900011.jpg,barbell biceps curl,7.0,test
9382,barbell biceps curl_1900021.jpg,barbell biceps curl,7.0,validation
9381,barbell biceps curl_1900031.jpg,barbell biceps curl,7.0,train
9380,barbell biceps curl_1900041.jpg,barbell biceps curl,7.0,validation
9379,barbell biceps curl_1900051.jpg,barbell biceps curl,7.0,train
9378,barbell biceps curl_2000001.jpg,barbell biceps curl,7.0,train
9377,barbell biceps curl_200001.jpg,barbell biceps curl,7.0,test
9376,barbell biceps curl_2000011.jpg,barbell biceps curl,7.0,train
9375,barbell biceps curl_2000021.jpg,barbell biceps curl,7.0,train
9374,barbell biceps curl_2000031.jpg,barbell biceps curl,7.0,train
9373,barbell biceps curl_2000041.jpg,barbell biceps curl,7.0,train
9372,barbell biceps curl_2000051.jpg,barbell biceps curl,7.0,train
9371,barbell biceps curl_200011.jpg,barbell biceps curl,7.0,train
9370,barbell biceps curl_200021.jpg,barbell biceps curl,7.0,validation
9369,barbell biceps curl_200031.jpg,barbell biceps curl,7.0,test
9368,barbell biceps curl_200041.jpg,barbell biceps curl,7.0,train
9367,barbell biceps curl_200051.jpg,barbell biceps curl,7.0,train
9366,barbell biceps curl_200061.jpg,barbell biceps curl,7.0,validation
9365,barbell biceps curl_2100001.jpg,barbell biceps curl,7.0,validation
9364,barbell biceps curl_2100011.jpg,barbell biceps curl,7.0,validation
9363,barbell biceps curl_2100021.jpg,barbell biceps curl,7.0,train
9362,barbell biceps curl_2100031.jpg,barbell biceps curl,7.0,train
9361,barbell biceps curl_2100041.jpg,barbell biceps curl,7.0,test
9360,barbell biceps curl_2100051.jpg,barbell biceps curl,7.0,validation
9359,barbell biceps curl_2200001.jpg,barbell biceps curl,7.0,test
9358,barbell biceps curl_2200011.jpg,barbell biceps curl,7.0,train
9357,barbell biceps curl_2200021.jpg,barbell biceps curl,7.0,train
9356,barbell biceps curl_2200031.jpg,barbell biceps curl,7.0,train
9355,barbell biceps curl_2200041.jpg,barbell biceps curl,7.0,validation
9354,barbell biceps curl_2200051.jpg,barbell biceps curl,7.0,test
9353,barbell biceps curl_2300001.jpg,barbell biceps curl,7.0,validation
9352,barbell biceps curl_2300011.jpg,barbell biceps curl,7.0,train
9351,barbell biceps curl_2300021.jpg,barbell biceps curl,7.0,test
9350,barbell biceps curl_2300031.jpg,barbell biceps curl,7.0,validation
9349,barbell biceps curl_2300041.jpg,barbell biceps curl,7.0,test
9348,barbell biceps curl_2300051.jpg,barbell biceps curl,7.0,train
9347,barbell biceps curl_2300061.jpg,barbell biceps curl,7.0,train
9346,barbell biceps curl_2400001.jpg,barbell biceps curl,7.0,validation
9345,barbell biceps curl_2400011.jpg,barbell biceps curl,7.0,test
9344,barbell biceps curl_2400021.jpg,barbell biceps curl,7.0,test
9343,barbell biceps curl_2400031.jpg,barbell biceps curl,7.0,train
9342,barbell biceps curl_2400041.jpg,barbell biceps curl,7.0,train
9341,barbell biceps curl_2400051.jpg,barbell biceps curl,7.0,train
9340,barbell biceps curl_2400061.jpg,barbell biceps curl,7.0,train
9339,barbell biceps curl_2400071.jpg,barbell biceps curl,7.0,validation
9338,barbell biceps curl_2500011.jpg,barbell biceps curl,7.0,train
9337,barbell biceps curl_2500021.jpg,barbell biceps curl,7.0,train
9336,barbell biceps curl_2500031.jpg,barbell biceps curl,7.0,train
9335,barbell biceps curl_2500041.jpg,barbell biceps curl,7.0,train
9334,barbell biceps curl_2600001.jpg,barbell biceps curl,7.0,test
9333,barbell biceps curl_2600011.jpg,barbell biceps curl,7.0,train
9332,barbell biceps curl_2600021.jpg,barbell biceps curl,7.0,train
9331,barbell biceps curl_2600031.jpg,barbell biceps curl,7.0,validation
9330,barbell biceps curl_2600041.jpg,barbell biceps curl,7.0,train
9329,barbell biceps curl_2600051.jpg,barbell biceps curl,7.0,train
9328,barbell biceps curl_2600061.jpg,barbell biceps curl,7.0,train
9327,barbell biceps curl_2600071.jpg,barbell biceps curl,7.0,train
9326,barbell biceps curl_2700001.jpg,barbell biceps curl,7.0,test
9325,barbell biceps curl_2700011.jpg,barbell biceps curl,7.0,validation
9324,barbell biceps curl_2700021.jpg,barbell biceps curl,7.0,train
9323,barbell biceps curl_2700031.jpg,barbell biceps curl,7.0,train
9322,barbell biceps curl_2700041.jpg,barbell biceps curl,7.0,test
9321,barbell biceps curl_2700051.jpg,barbell biceps curl,7.0,train
9320,barbell biceps curl_2800001.jpg,barbell biceps curl,7.0,train
9319,barbell biceps curl_2800011.jpg,barbell biceps curl,7.0,train
9318,barbell biceps curl_2800021.jpg,barbell biceps curl,7.0,train
9317,barbell biceps curl_2800031.jpg,barbell biceps curl,7.0,train
9316,barbell biceps curl_2800041.jpg,barbell biceps curl,7.0,train
9315,barbell biceps curl_2800051.jpg,barbell biceps curl,7.0,train
9314,barbell biceps curl_2900001.jpg,barbell biceps curl,7.0,test
9313,barbell biceps curl_2900011.jpg,barbell biceps curl,7.0,train
9312,barbell biceps curl_2900021.jpg,barbell biceps curl,7.0,train
9311,barbell biceps curl_2900031.jpg,barbell biceps curl,7.0,train
9310,barbell biceps curl_2900041.jpg,barbell biceps curl,7.0,train
9309,barbell biceps curl_2900051.jpg,barbell biceps curl,7.0,train
9308,barbell biceps curl_3000001.jpg,barbell biceps curl,7.0,train
9307,barbell biceps curl_300001.jpg,barbell biceps curl,7.0,validation
9306,barbell biceps curl_3000011.jpg,barbell biceps curl,7.0,train
9305,barbell biceps curl_3000021.jpg,barbell biceps curl,7.0,train
9304,barbell biceps curl_3000031.jpg,barbell biceps curl,7.0,validation
9303,barbell biceps curl_3000041.jpg,barbell biceps curl,7.0,test
9302,barbell biceps curl_300011.jpg,barbell biceps curl,7.0,train
9301,barbell biceps curl_300021.jpg,barbell biceps curl,7.0,train
9300,barbell biceps curl_300031.jpg,barbell biceps curl,7.0,train
9299,barbell biceps curl_300041.jpg,barbell biceps curl,7.0,validation
9298,barbell biceps curl_300051.jpg,barbell biceps curl,7.0,test
9297,barbell biceps curl_300061.jpg,barbell biceps curl,7.0,validation
9296,barbell biceps curl_3100001.jpg,barbell biceps curl,7.0,train
9295,barbell biceps curl_3100011.jpg,barbell biceps curl,7.0,train
9294,barbell biceps curl_3100021.jpg,barbell biceps curl,7.0,test
9293,barbell biceps curl_3100031.jpg,barbell biceps curl,7.0,train
9292,barbell biceps curl_3100041.jpg,barbell biceps curl,7.0,train
9291,barbell biceps curl_3100051.jpg,barbell biceps curl,7.0,test
9290,barbell biceps curl_3200001.jpg,barbell biceps curl,7.0,train
9289,barbell biceps curl_3200011.jpg,barbell biceps curl,7.0,train
9288,barbell biceps curl_3200021.jpg,barbell biceps curl,7.0,train
9287,barbell biceps curl_3200031.jpg,barbell biceps curl,7.0,train
9286,barbell biceps curl_3200041.jpg,barbell biceps curl,7.0,validation
9285,barbell biceps curl_3200051.jpg,barbell biceps curl,7.0,test
9284,barbell biceps curl_3300001.jpg,barbell biceps curl,7.0,test
9283,barbell biceps curl_3300011.jpg,barbell biceps curl,7.0,train
9282,barbell biceps curl_3300021.jpg,barbell biceps curl,7.0,train
9281,barbell biceps curl_3300031.jpg,barbell biceps curl,7.0,validation
9280,barbell biceps curl_3300041.jpg,barbell biceps curl,7.0,test
9279,barbell biceps curl_3300051.jpg,barbell biceps curl,7.0,train
9278,barbell biceps curl_3400001.jpg,barbell biceps curl,7.0,train
9277,barbell biceps curl_3400011.jpg,barbell biceps curl,7.0,validation
9276,barbell biceps curl_3400021.jpg,barbell biceps curl,7.0,validation
9275,barbell biceps curl_3400031.jpg,barbell biceps curl,7.0,test
9274,barbell biceps curl_3400041.jpg,barbell biceps curl,7.0,train
9273,barbell biceps curl_3400051.jpg,barbell biceps curl,7.0,train
9272,barbell biceps curl_3500001.jpg,barbell biceps curl,7.0,test
9271,barbell biceps curl_3500011.jpg,barbell biceps curl,7.0,train
9270,barbell biceps curl_3500021.jpg,barbell biceps curl,7.0,test
9269,barbell biceps curl_3500031.jpg,barbell biceps curl,7.0,test
9268,barbell biceps curl_3500041.jpg,barbell biceps curl,7.0,train
9267,barbell biceps curl_3500051.jpg,barbell biceps curl,7.0,validation
9266,barbell biceps curl_3600001.jpg,barbell biceps curl,7.0,train
9265,barbell biceps curl_3600011.jpg,barbell biceps curl,7.0,test
9264,barbell biceps curl_3600021.jpg,barbell biceps curl,7.0,train
9263,barbell biceps curl_3600031.jpg,barbell biceps curl,7.0,validation
9262,barbell biceps curl_3700001.jpg,barbell biceps curl,7.0,train
9261,barbell biceps curl_3700011.jpg,barbell biceps curl,7.0,train
9260,barbell biceps curl_3700021.jpg,barbell biceps curl,7.0,train
9259,barbell biceps curl_3700031.jpg,barbell biceps curl,7.0,train
9258,barbell biceps curl_3700041.jpg,barbell biceps curl,7.0,validation
9257,barbell biceps curl_3700051.jpg,barbell biceps curl,7.0,train
9256,barbell biceps curl_3800001.jpg,barbell biceps curl,7.0,train
9255,barbell biceps curl_3800011.jpg,barbell biceps curl,7.0,validation
9254,barbell biceps curl_3800021.jpg,barbell biceps curl,7.0,validation
9253,barbell biceps curl_3800031.jpg,barbell biceps curl,7.0,train
9252,barbell biceps curl_3800041.jpg,barbell biceps curl,7.0,train
9251,barbell biceps curl_3800051.jpg,barbell biceps curl,7.0,train
9250,barbell biceps curl_3900001.jpg,barbell biceps curl,7.0,train
9249,barbell biceps curl_3900011.jpg,barbell biceps curl,7.0,test
9248,barbell biceps curl_3900021.jpg,barbell biceps curl,7.0,train
9247,barbell biceps curl_3900031.jpg,barbell biceps curl,7.0,train
9246,barbell biceps curl_3900041.jpg,barbell biceps curl,7.0,train
9245,barbell biceps curl_4000001.jpg,barbell biceps curl,7.0,validation
9244,barbell biceps curl_400001.jpg,barbell biceps curl,7.0,validation
9243,barbell biceps curl_4000011.jpg,barbell biceps curl,7.0,train
9242,barbell biceps curl_4000021.jpg,barbell biceps curl,7.0,validation
9241,barbell biceps curl_4000031.jpg,barbell biceps curl,7.0,train
9240,barbell biceps curl_4000041.jpg,barbell biceps curl,7.0,train
9239,barbell biceps curl_4000051.jpg,barbell biceps curl,7.0,test
9238,barbell biceps curl_4000061.jpg,barbell biceps curl,7.0,train
9237,barbell biceps curl_4000071.jpg,barbell biceps curl,7.0,train
9236,barbell biceps curl_4000081.jpg,barbell biceps curl,7.0,train
9235,barbell biceps curl_4000091.jpg,barbell biceps curl,7.0,test
9234,barbell biceps curl_4000101.jpg,barbell biceps curl,7.0,validation
9233,barbell biceps curl_400011.jpg,barbell biceps curl,7.0,train
9232,barbell biceps curl_4000111.jpg,barbell biceps curl,7.0,train
9231,barbell biceps curl_4000121.jpg,barbell biceps curl,7.0,test
9230,barbell biceps curl_4000131.jpg,barbell biceps curl,7.0,validation
9229,barbell biceps curl_4000141.jpg,barbell biceps curl,7.0,test
9228,barbell biceps curl_4000151.jpg,barbell biceps curl,7.0,train
9227,barbell biceps curl_4000161.jpg,barbell biceps curl,7.0,validation
9226,barbell biceps curl_4000171.jpg,barbell biceps curl,7.0,train
9225,barbell biceps curl_4000181.jpg,barbell biceps curl,7.0,test
9224,barbell biceps curl_4000191.jpg,barbell biceps curl,7.0,test
9223,barbell biceps curl_400021.jpg,barbell biceps curl,7.0,test
9222,barbell biceps curl_400031.jpg,barbell biceps curl,7.0,test
9221,barbell biceps curl_400041.jpg,barbell biceps curl,7.0,test
9220,barbell biceps curl_4100001.jpg,barbell biceps curl,7.0,test
9219,barbell biceps curl_4100011.jpg,barbell biceps curl,7.0,validation
9218,barbell biceps curl_4100021.jpg,barbell biceps curl,7.0,test
9217,barbell biceps curl_4100031.jpg,barbell biceps curl,7.0,test
9216,barbell biceps curl_4100041.jpg,barbell biceps curl,7.0,train
9215,barbell biceps curl_4100051.jpg,barbell biceps curl,7.0,train
9214,barbell biceps curl_4100061.jpg,barbell biceps curl,7.0,train
9213,barbell biceps curl_4100071.jpg,barbell biceps curl,7.0,test
9212,barbell biceps curl_4100081.jpg,barbell biceps curl,7.0,test
9211,barbell biceps curl_4100091.jpg,barbell biceps curl,7.0,test
9210,barbell biceps curl_4100101.jpg,barbell biceps curl,7.0,validation
9209,barbell biceps curl_4100111.jpg,barbell biceps curl,7.0,test
9208,barbell biceps curl_4100121.jpg,barbell biceps curl,7.0,test
9207,barbell biceps curl_4100131.jpg,barbell biceps curl,7.0,train
9206,barbell biceps curl_4100141.jpg,barbell biceps curl,7.0,train
9205,barbell biceps curl_4100151.jpg,barbell biceps curl,7.0,test
9204,barbell biceps curl_4100161.jpg,barbell biceps curl,7.0,train
9203,barbell biceps curl_4100171.jpg,barbell biceps curl,7.0,train
9202,barbell biceps curl_4100181.jpg,barbell biceps curl,7.0,train
9201,barbell biceps curl_4100191.jpg,barbell biceps curl,7.0,test
9200,barbell biceps curl_4200001.jpg,barbell biceps curl,7.0,test
9199,barbell biceps curl_4200011.jpg,barbell biceps curl,7.0,test
9198,barbell biceps curl_4200021.jpg,barbell biceps curl,7.0,train
9197,barbell biceps curl_4200031.jpg,barbell biceps curl,7.0,train
9196,barbell biceps curl_4200041.jpg,barbell biceps curl,7.0,train
9195,barbell biceps curl_4200051.jpg,barbell biceps curl,7.0,train
9194,barbell biceps curl_4200061.jpg,barbell biceps curl,7.0,train
9193,barbell biceps curl_4200071.jpg,barbell biceps curl,7.0,validation
9192,barbell biceps curl_4200081.jpg,barbell biceps curl,7.0,validation
9191,barbell biceps curl_4200091.jpg,barbell biceps curl,7.0,train
9190,barbell biceps curl_4200101.jpg,barbell biceps curl,7.0,validation
9189,barbell biceps curl_4200111.jpg,barbell biceps curl,7.0,train
9188,barbell biceps curl_4200121.jpg,barbell biceps curl,7.0,validation
9187,barbell biceps curl_4200131.jpg,barbell biceps curl,7.0,test
9186,barbell biceps curl_4300001.jpg,barbell biceps curl,7.0,validation
9185,barbell biceps curl_4300011.jpg,barbell biceps curl,7.0,train
9184,barbell biceps curl_4300021.jpg,barbell biceps curl,7.0,train
9183,barbell biceps curl_4300031.jpg,barbell biceps curl,7.0,train
9182,barbell biceps curl_4300041.jpg,barbell biceps curl,7.0,test
9181,barbell biceps curl_4300051.jpg,barbell biceps curl,7.0,test
9180,barbell biceps curl_4300061.jpg,barbell biceps curl,7.0,train
9179,barbell biceps curl_4300071.jpg,barbell biceps curl,7.0,train
